PublicID,Date,Latitude,Longitude,strike1,dip1,rake1,strike2,dip2,rake2,ML,Mw,Mo,CD,NS,DC,Mxx,Mxy,Mxz,Myy,Myz,Mzz,VR,Tva,Tpl,Taz,Nva,Npl,Naz,Pva,Ppl,Paz,Method,reviewed,reviewer,source
2018p109067,20180200000000.0,-43.3103,170.491,327.0,80.0,-26.0,63.0,64.0,-168.0,4.5,4.4,4.6e+22,7.0,13.0,90.0,380.1,198.96,31.09,-323.43,213.59,-56.67,77.0,448.07,11.0,17.0,-472.52,62.0,128.0,24.45,26.0,283.0,1.0,False,,GeoNet
2018p109119,20180200000000.0,-43.3013,170.485,330.0,83.0,-12.0,62.0,78.0,-173.0,3.9,3.7,3.96e+21,6.0,6.0,95.0,34.16,20.35,0.11,-31.1,9.29,-3.06,81.0,40.16,3.0,16.0,-39.13,76.0,120.0,-1.03,14.0,286.0,1.0,False,,GeoNet
2018p109985,20180200000000.0,-42.3905,174.1496,263.0,78.0,-165.0,170.0,76.0,-12.0,3.8,3.9,8.65e+21,12.0,3.0,51.0,39.28,80.16,11.82,-10.2,-10.32,-29.08,71.0,98.52,1.0,36.0,-74.52,71.0,302.0,-24.0,19.0,127.0,1.0,False,,GeoNet
2018p115908,20180200000000.0,-40.0614,176.5443,18.0,79.0,139.0,118.0,50.0,15.0,4.2,3.8,7.47e+21,20.0,3.0,37.0,25.51,-40.6,45.44,-35.86,-37.88,10.35,68.0,88.7,36.0,330.0,-27.97,48.0,185.0,-60.74,19.0,74.0,1.0,False,,GeoNet
2018p124237,20180200000000.0,-42.7731,171.7164,348.0,85.0,-10.0,79.0,80.0,-175.0,4.2,4.0,1.08e+22,5.0,8.0,86.0,38.84,96.86,-6.76,-43.13,22.0,4.29,69.0,-111.54,4.0,34.0,103.48,79.0,141.0,8.06,11.0,304.0,1.0,False,,GeoNet
2018p125060,20180200000000.0,-45.5999,167.2514,100.0,74.0,-111.0,334.0,26.0,-39.0,4.6,4.1,2.07e+22,8.0,5.0,84.0,82.51,90.67,-161.79,16.5,-16.82,-99.0,71.0,215.53,26.0,206.0,-198.78,20.0,106.0,-16.75,56.0,344.0,1.0,False,,GeoNet
2018p130600,20180200000000.0,-39.9536,176.3147,224.0,55.0,-93.0,50.0,35.0,-85.0,5.2,4.9,2.47e+23,26.0,8.0,77.0,1314.88,-935.93,503.25,1164.5,-660.77,-2479.38,73.0,2318.39,10.0,316.0,307.36,3.0,225.0,-2625.75,80.0,120.0,1.0,False,,GeoNet
2018p146646,20180200000000.0,-44.9519,169.2233,338.0,81.0,31.0,243.0,59.0,170.0,3.8,3.5,2.13e+21,5.0,3.0,65.0,11.55,11.79,-3.69,-17.2,-9.11,5.64,74.0,-23.34,28.0,205.0,19.26,57.0,352.0,4.08,15.0,107.0,1.0,False,,GeoNet
2018p150194,20180200000000.0,-40.8922,175.4453,207.0,85.0,170.0,297.0,80.0,5.0,4.0,4.1,2.06e+22,32.0,4.0,53.0,185.2,-119.23,-46.34,-138.85,23.45,-46.36,53.0,233.76,11.0,162.0,-178.48,79.0,0.0,-55.28,4.0,252.0,1.0,False,,GeoNet
2018p171033,20180300000000.0,-42.3517,173.4496,174.0,81.0,-33.0,269.0,58.0,-170.0,3.8,3.6,3e+21,13.0,4.0,84.0,5.45,24.5,3.65,-1.87,-16.39,-3.58,65.0,-31.23,15.0,225.0,28.79,57.0,340.0,2.43,29.0,127.0,1.0,False,,GeoNet
2018p177486,20180300000000.0,-42.3569,173.4417,64.0,79.0,140.0,163.0,51.0,15.0,4.7,4.6,8.86e+22,17.0,7.0,20.0,244.43,634.25,322.58,-616.84,-367.48,372.41,78.0,-1106.65,35.0,16.0,664.43,49.0,231.0,442.22,18.0,119.0,1.0,False,,GeoNet
2018p179763,20180300000000.0,-37.6201,176.4266,46.0,64.0,150.0,151.0,63.0,30.0,4.7,4.4,5.65e+22,315.0,3.0,88.0,318.63,138.87,249.93,-560.0,33.48,241.37,70.0,547.62,39.0,8.0,33.84,51.0,189.0,-581.46,1.0,99.0,1.0,False,,GeoNet
2018p195472,20180300000000.0,-42.3744,173.534,60.0,74.0,154.0,158.0,65.0,18.0,3.8,3.8,6.38e+21,13.0,4.0,86.0,37.73,33.11,30.74,-49.85,3.78,12.12,63.0,66.02,30.0,17.0,-4.47,60.0,210.0,-61.55,6.0,110.0,1.0,False,,GeoNet
2018p236091,20180300000000.0,-41.9173,173.9766,347.0,58.0,54.0,221.0,47.0,133.0,3.6,3.5,2.66e+21,15.0,4.0,96.0,5.08,8.03,-9.88,-24.32,-7.04,19.25,62.0,26.29,59.0,203.0,0.53,30.0,8.0,-26.82,6.0,102.0,1.0,False,,GeoNet
2018p248766,20180400000000.0,-43.2478,170.8632,249.0,78.0,156.0,344.0,67.0,14.0,3.8,3.6,2.82e+21,4.0,4.0,63.0,14.66,19.4,-14.15,-15.4,-3.84,0.75,53.0,31.04,25.0,205.0,-25.27,64.0,43.0,-5.77,7.0,298.0,1.0,False,,GeoNet
2018p248771,20180400000000.0,-43.2795,170.79,346.0,74.0,19.0,251.0,72.0,164.0,4.5,4.3,3.61e+22,5.0,7.0,57.0,177.81,267.01,-158.07,-172.62,-94.48,-5.19,79.0,404.58,24.0,209.0,-317.02,66.0,25.0,-87.56,1.0,118.0,1.0,False,,GeoNet
2018p248784,20180400000000.0,-43.2742,170.7774,345.0,85.0,31.0,252.0,59.0,175.0,4.8,4.5,6.94e+22,4.0,8.0,80.0,306.16,501.91,-186.1,-317.73,-318.21,11.57,83.0,730.54,25.0,214.0,-73.81,58.0,353.0,-656.73,18.0,114.0,1.0,False,,GeoNet
2018p249209,20180400000000.0,-42.2924,173.8262,43.0,60.0,80.0,242.0,31.0,106.0,4.3,4.2,2.56e+22,19.0,6.0,76.0,-144.66,88.28,65.18,-89.33,-111.66,233.99,78.0,-239.99,73.0,290.0,-32.13,8.0,47.0,272.12,15.0,140.0,1.0,False,,GeoNet
2018p254466,20180400000000.0,-40.7933,172.104,205.0,68.0,66.0,75.0,33.0,135.0,4.6,4.0,1.23e+22,17.0,7.0,48.0,-36.78,82.58,-32.38,-31.96,69.57,68.74,65.0,-141.86,60.0,79.0,36.8,23.0,214.0,105.06,19.0,313.0,1.0,False,,GeoNet
2018p256790,20180400000000.0,-37.1835,177.7197,309.0,85.0,120.0,48.0,30.0,11.0,4.4,4.4,5.29e+22,84.0,4.0,93.0,-303.24,27.18,-331.95,216.55,-310.45,86.69,79.0,-520.07,42.0,248.0,-18.59,30.0,126.0,538.67,33.0,14.0,1.0,False,,GeoNet
2018p262150,20180400000000.0,-41.6983,174.1698,312.0,73.0,26.0,214.0,65.0,161.0,3.8,3.9,8.67e+21,24.0,4.0,75.0,60.56,-19.78,-31.29,-89.1,-5.52,28.55,73.0,80.87,30.0,175.0,11.59,59.0,342.0,-92.46,5.0,82.0,1.0,False,,GeoNet
2018p266243,20180400000000.0,-37.1051,178.8864,333.0,88.0,-160.0,242.0,70.0,-2.0,5.1,4.9,2.55e+23,42.0,4.0,65.0,-1773.91,-1335.75,247.62,2245.7,807.03,-471.8,85.0,2801.29,13.0,106.0,-2304.9,70.0,338.0,-496.39,15.0,200.0,1.0,False,,GeoNet
2018p277211,20180400000000.0,-35.7078,178.6051,337.0,55.0,-93.0,163.0,35.0,-86.0,5.5,5.0,4.03e+23,141.0,5.0,91.0,280.51,1303.24,639.58,3401.16,1259.63,-3681.67,68.0,4125.88,10.0,69.0,-184.74,3.0,338.0,-3941.14,80.0,234.0,1.0,True,Felipe,GeoNet
2018p277394,20180400000000.0,-43.3438,171.0423,164.0,89.0,-5.0,254.0,85.0,-179.0,3.9,3.5,2.31e+21,5.0,5.0,99.0,12.58,19.36,-0.45,-12.38,-2.18,-0.2,58.0,23.23,3.0,209.0,-23.06,85.0,332.0,-0.17,4.0,119.0,1.0,False,,GeoNet
2018p305772,20180400000000.0,-45.1022,167.4449,206.0,83.0,-35.0,301.0,56.0,-171.0,3.9,3.9,9.81e+21,52.0,15.0,64.0,-92.62,39.12,38.96,13.76,-34.15,-45.23,71.0,74.6,18.0,258.0,16.38,55.0,15.0,-90.98,29.0,158.0,2.0,False,,GeoNet
2018p309862,20180400000000.0,-42.2444,173.8819,40.0,90.0,137.0,130.0,47.0,0.0,4.0,3.8,7.31e+21,10.0,3.0,70.0,51.73,-4.66,25.28,-55.97,-43.24,4.24,77.0,67.11,29.0,347.0,11.91,47.0,220.0,-79.01,29.0,94.0,1.0,False,,GeoNet
2018p310750,20180400000000.0,-38.3721,176.0075,58.0,75.0,102.0,199.0,19.0,52.0,4.1,4.7,1.21e+23,174.0,6.0,81.0,-213.18,295.58,922.18,-442.28,-445.25,655.46,71.0,1270.13,58.0,345.0,-1146.38,12.0,235.0,-123.75,29.0,138.0,1.0,False,,GeoNet
2018p318448,20180400000000.0,-41.727,174.2042,221.0,64.0,129.0,339.0,45.0,38.0,3.7,3.8,5.48e+21,19.0,3.0,82.0,18.18,13.75,-25.27,-51.56,11.94,33.38,59.0,52.19,54.0,179.0,5.19,34.0,21.0,-57.38,11.0,284.0,1.0,False,,GeoNet
2018p328394,20180500000000.0,-41.8763,174.0645,151.0,64.0,-98.0,348.0,27.0,-75.0,4.3,4.2,2.55e+22,11.0,6.0,70.0,-8.73,91.82,-80.88,188.96,-130.25,-180.23,67.0,275.22,19.0,247.0,-41.39,7.0,154.0,-233.84,70.0,45.0,1.0,False,,GeoNet
2018p328963,20180500000000.0,-41.7286,174.2719,314.0,79.0,16.0,221.0,75.0,168.0,4.4,4.3,3.04e+22,22.0,6.0,59.0,247.04,-27.22,-63.16,-336.19,-17.2,89.14,68.0,269.86,19.0,178.0,68.56,71.0,348.0,-338.42,3.0,87.0,1.0,False,,GeoNet
2018p330063,20180500000000.0,-44.0878,169.5205,79.0,88.0,-162.0,348.0,72.0,-2.0,4.0,3.6,3.59e+21,7.0,6.0,91.0,13.24,31.36,-10.24,-13.92,4.1,0.68,68.0,-36.74,11.0,212.0,35.04,72.0,85.0,1.71,14.0,305.0,1.0,False,,GeoNet
2018p331553,20180500000000.0,-40.8003,172.0751,206.0,64.0,131.0,324.0,47.0,37.0,3.9,3.6,3.68e+21,25.0,6.0,66.0,16.23,-4.54,-20.96,-23.09,9.57,28.36,76.0,38.52,53.0,166.0,-6.52,36.0,6.0,-32.0,10.0,269.0,2.0,False,,GeoNet
2018p335309,20180500000000.0,-45.6411,167.5611,167.0,72.0,34.0,65.0,58.0,159.0,4.0,3.7,5.09e+21,8.0,11.0,45.0,-4.12,26.24,25.55,-41.0,18.83,-9.93,74.0,51.07,36.0,30.0,-13.99,52.0,191.0,-37.08,9.0,293.0,2.0,False,,GeoNet
2018p348376,20180500000000.0,-42.5744,173.2087,44.0,78.0,129.0,149.0,40.0,19.0,4.0,3.8,5.77e+21,8.0,3.0,49.0,28.59,15.38,24.0,-48.21,-31.12,19.62,62.0,-66.1,44.0,352.0,49.38,38.0,214.0,16.72,23.0,106.0,1.0,False,,GeoNet
2018p354261,20180500000000.0,-41.7651,174.224,344.0,66.0,52.0,227.0,44.0,144.0,3.8,3.7,5.1e+21,11.0,4.0,80.0,15.53,17.23,-15.71,-45.13,-22.31,29.6,55.0,48.24,53.0,209.0,5.42,34.0,1.0,-53.66,13.0,101.0,1.0,False,,GeoNet
2018p354338,20180500000000.0,-41.7274,174.2112,343.0,66.0,49.0,228.0,47.0,146.0,4.0,3.9,1.05e+22,14.0,3.0,76.0,36.37,36.57,-32.76,-95.58,-41.01,59.21,57.0,97.93,51.0,206.0,13.34,37.0,2.0,-111.27,11.0,101.0,1.0,False,,GeoNet
2018p354341,20180500000000.0,-41.7722,174.2319,347.0,57.0,63.0,210.0,42.0,125.0,3.9,4.0,1.13e+22,11.0,4.0,85.0,21.21,18.57,-32.44,-111.03,-32.09,89.82,68.0,108.86,66.0,205.0,8.52,22.0,2.0,-117.38,8.0,96.0,1.0,False,,GeoNet
2018p354699,20180500000000.0,-42.2866,173.8335,39.0,58.0,128.0,164.0,48.0,46.0,4.6,4.5,6.5e+22,23.0,5.0,52.0,232.51,217.3,193.87,-676.64,-77.46,444.14,72.0,-738.07,58.0,4.0,177.13,31.0,196.0,560.94,6.0,103.0,1.0,False,,GeoNet
2018p356381,20180500000000.0,-41.6815,174.1387,229.0,88.0,173.0,319.0,83.0,2.0,4.2,4.1,1.84e+22,20.0,5.0,66.0,163.22,26.63,-16.86,-198.11,12.76,34.9,65.0,167.09,6.0,184.0,-200.89,83.0,33.0,33.81,4.0,274.0,1.0,False,,GeoNet
2018p362245,20180500000000.0,-41.7623,174.2148,345.0,71.0,44.0,238.0,49.0,155.0,4.1,3.7,4.57e+21,14.0,4.0,80.0,15.81,22.41,-13.24,-36.16,-21.07,20.34,59.0,43.31,44.0,211.0,4.81,43.0,3.0,-48.12,14.0,107.0,1.0,False,,GeoNet
2018p364871,20180500000000.0,-38.3769,175.9677,75.0,80.0,153.0,170.0,64.0,11.0,4.3,4.4,4.8e+22,174.0,4.0,31.0,57.47,417.08,148.33,-260.49,-86.02,203.02,71.0,-578.82,26.0,30.0,380.35,62.0,235.0,198.46,11.0,125.0,1.0,False,,GeoNet
2018p366822,20180500000000.0,-34.1722,-178.1831,34.0,64.0,94.0,204.0,26.0,81.0,6.1,6.0,1.18e+25,66.0,6.0,92.0,-18834.31,43097.1,43874.02,-71358.87,-58897.29,90193.18,72.0,-120793.95,71.0,314.0,4731.81,4.0,212.0,116062.14,19.0,121.0,1.0,True,Felipe,GeoNet
2018p370015,20180500000000.0,-32.187,-179.5992,294.0,88.0,57.0,201.0,33.0,177.0,6.5,5.8,5.49e+24,274.0,4.0,41.0,13758.67,-28715.59,-37169.75,-15096.25,-29514.4,1337.58,66.0,-64409.99,38.0,175.0,45444.46,33.0,295.0,18965.53,35.0,52.0,1.0,True,Felipe,GeoNet
2018p370469,20180500000000.0,-34.5586,-178.3878,181.0,53.0,-81.0,345.0,38.0,-102.0,6.4,6.1,2e+25,17.0,7.0,80.0,-20346.95,26513.25,16217.76,201264.64,-51609.45,-180917.69,71.0,210646.69,8.0,264.0,-20607.26,8.0,355.0,-190039.43,79.0,130.0,1.0,True,Felipe,GeoNet
2018p375166,20180500000000.0,-40.3398,176.6969,51.0,75.0,120.0,165.0,33.0,28.0,4.0,4.0,1.09e+22,14.0,4.0,69.0,24.99,44.96,64.49,-69.11,-48.86,44.12,65.0,-118.75,51.0,355.0,100.18,29.0,222.0,18.57,24.0,118.0,1.0,False,,GeoNet
2018p375525,20180500000000.0,-39.5567,174.3603,48.0,88.0,110.0,144.0,21.0,7.0,4.5,4.6,9.96e+22,180.0,4.0,61.0,279.29,-64.78,773.01,-423.5,-534.81,144.21,75.0,1102.91,43.0,339.0,-213.02,21.0,227.0,-889.88,39.0,119.0,1.0,False,,GeoNet
2018p383105,20180500000000.0,-40.3689,176.3204,5.0,79.0,91.0,180.0,11.0,85.0,4.5,4.3,3.47e+22,21.0,7.0,58.0,79.78,14.95,26.13,-164.97,-322.82,85.19,58.0,-387.67,56.0,277.0,80.59,1.0,185.0,307.08,34.0,94.0,1.0,False,,GeoNet
2018p399844,20180500000000.0,-45.1202,167.4608,242.0,80.0,119.0,351.0,30.0,21.0,4.1,4.0,1.26e+22,50.0,12.0,57.0,-60.71,22.41,-70.77,-119.6,15.03,-46.05,55.0,93.32,48.0,182.0,-19.86,28.0,57.0,-73.47,29.0,310.0,2.0,False,,GeoNet
2018p399860,20180500000000.0,-40.4052,175.987,208.0,70.0,-131.0,97.0,45.0,-29.0,4.0,4.1,1.59e+22,29.0,20.0,26.0,-79.31,-45.56,19.01,-125.5,-23.03,-149.3,68.0,74.34,15.0,327.0,-27.68,38.0,225.0,-46.66,48.0,75.0,2.0,False,,GeoNet
2018p403806,20180500000000.0,-41.6439,174.2454,223.0,62.0,132.0,341.0,49.0,39.0,3.9,3.8,6.64e+21,16.0,3.0,78.0,22.47,20.36,-28.68,-63.95,7.84,41.48,53.0,62.45,53.0,185.0,7.9,36.0,20.0,-70.35,8.0,285.0,1.0,False,,GeoNet
2018p419633,20180600000000.0,-38.0617,176.7155,37.0,46.0,-104.0,236.0,45.0,-76.0,3.5,3.7,3.98e+21,2.0,6.0,90.0,21.02,-18.95,4.5,18.59,5.6,-39.61,64.0,38.8,1.0,136.0,2.05,10.0,46.0,-40.85,80.0,230.0,1.0,False,,GeoNet
2018p419748,20180600000000.0,-38.0365,176.7296,245.0,50.0,-82.0,53.0,41.0,-99.0,3.9,3.7,3.94e+21,2.0,4.0,70.0,27.63,-13.36,7.56,13.9,1.42,-41.53,65.0,36.21,5.0,329.0,6.28,6.0,59.0,-42.49,82.0,203.0,1.0,False,,GeoNet
2018p420173,20180600000000.0,-38.0369,176.6971,57.0,46.0,-87.0,233.0,44.0,-93.0,4.1,4.2,2.42e+22,3.0,10.0,83.0,161.56,-129.19,-12.2,69.34,-0.51,-230.9,69.0,252.82,1.0,145.0,-21.46,2.0,235.0,-231.36,88.0,28.0,1.0,False,,GeoNet
2018p420279,20180600000000.0,-38.0526,176.7293,234.0,46.0,-75.0,32.0,46.0,-106.0,3.8,3.9,8.95e+21,2.0,10.0,70.0,36.15,-56.62,9.97,43.62,8.08,-79.77,74.0,96.63,0.0,133.0,-14.36,11.0,43.0,-82.27,79.0,223.0,1.0,False,,GeoNet
2018p424369,20180600000000.0,-41.857,174.1114,341.0,55.0,58.0,209.0,46.0,127.0,4.1,4.0,1.11e+22,11.0,4.0,61.0,37.28,12.24,-28.23,-120.51,-21.07,83.23,74.0,99.33,63.0,194.0,23.88,26.0,0.0,-123.22,5.0,93.0,1.0,False,,GeoNet
2018p428141,20180600000000.0,-37.382,177.4105,174.0,83.0,-143.0,79.0,53.0,-9.0,4.1,4.1,1.53e+22,5.0,7.0,95.0,-23.7,-115.57,-27.16,45.62,-88.19,-21.92,78.0,-154.89,20.0,301.0,3.7,52.0,183.0,151.2,31.0,43.0,1.0,False,,GeoNet
2018p460630,20180600000000.0,-37.7235,177.6625,326.0,72.0,154.0,64.0,65.0,20.0,4.7,4.5,7.06e+22,15.0,11.0,92.0,-606.33,-299.31,23.18,442.63,-337.99,163.7,81.0,-691.13,31.0,284.0,721.45,59.0,113.0,-30.32,5.0,16.0,1.0,False,,GeoNet
2018p462723,20180600000000.0,-38.9699,175.9951,123.0,80.0,53.0,19.0,38.0,163.0,4.6,4.6,9.04e+22,90.0,5.0,96.0,311.93,-329.35,629.75,-562.8,272.32,250.87,70.0,913.81,43.0,358.0,-19.39,36.0,130.0,-894.42,26.0,241.0,1.0,False,,GeoNet
2018p465460,20180600000000.0,-40.3184,176.6241,7.0,59.0,115.0,145.0,39.0,55.0,4.1,3.8,7.46e+21,14.0,4.0,79.0,-1.02,-17.89,24.08,-61.27,-29.99,62.29,61.0,78.76,66.0,325.0,-8.34,21.0,173.0,-70.43,11.0,79.0,1.0,False,,GeoNet
2018p465580,20180600000000.0,-40.3065,176.5975,360.0,70.0,120.0,121.0,35.0,37.0,4.9,4.7,1.24e+23,12.0,7.0,87.0,-55.59,-556.14,262.81,-664.04,-827.96,719.62,68.0,1283.02,55.0,308.0,-84.53,28.0,169.0,-1198.49,20.0,68.0,1.0,False,,GeoNet
2018p480505,20180600000000.0,-38.9027,177.5643,261.0,60.0,48.0,142.0,50.0,139.0,3.3,3.5,1.96e+21,12.0,11.0,38.0,-20.93,-3.25,-1.48,-13.31,0.8,-11.34,67.0,4.86,54.0,118.0,2.2,35.0,285.0,-7.05,6.0,20.0,2.0,False,,GeoNet
2018p497580,20180700000000.0,-37.6173,177.1198,68.0,56.0,-56.0,197.0,47.0,-130.0,3.8,3.6,2.7e+21,4.0,7.0,81.0,8.68,-17.79,-9.89,11.48,-3.44,-20.15,64.0,28.3,5.0,134.0,-2.66,28.0,226.0,-25.64,61.0,35.0,1.0,False,,GeoNet
2018p509028,20180700000000.0,-38.0309,176.4566,80.0,58.0,85.0,269.0,32.0,97.0,4.3,4.6,1.18e+23,158.0,7.0,97.0,-1041.52,97.18,498.52,-20.26,-139.18,1061.78,75.0,-1167.46,76.0,336.0,1184.88,4.0,82.0,-17.42,13.0,173.0,1.0,False,,GeoNet
2018p510780,20180700000000.0,-42.5136,173.3024,227.0,80.0,-164.0,134.0,74.0,-11.0,4.4,3.9,9.21e+21,15.0,5.0,47.0,77.91,2.78,4.27,-92.44,-40.33,14.53,56.0,-106.03,4.0,360.0,78.2,71.0,257.0,27.84,19.0,91.0,1.0,False,,GeoNet
2018p514683,20180700000000.0,-44.0191,170.2248,181.0,58.0,42.0,65.0,56.0,139.0,4.1,3.7,4.35e+21,10.0,5.0,94.0,-1.06,28.36,16.16,-25.43,12.22,26.49,72.0,-44.14,51.0,34.0,1.38,39.0,211.0,42.77,1.0,303.0,1.0,False,,GeoNet
2018p515959,20180700000000.0,-39.3789,175.4916,325.0,79.0,-28.0,61.0,62.0,-167.0,4.8,4.8,2.37e+23,88.0,12.0,99.0,2071.64,872.97,273.81,-1650.65,1087.14,-420.99,86.0,2365.78,11.0,16.0,7.93,60.0,125.0,-2373.7,28.0,280.0,1.0,False,,GeoNet
2018p528060,20180700000000.0,-43.4806,172.7983,44.0,81.0,160.0,137.0,71.0,10.0,4.0,3.7,4.57e+21,5.0,5.0,74.0,42.19,0.11,18.12,-41.86,-4.72,-0.33,70.0,48.9,20.0,0.0,-6.44,69.0,199.0,-42.45,7.0,92.0,1.0,False,,GeoNet
2018p540843,20180700000000.0,-46.256,166.0949,159.0,79.0,70.0,42.0,23.0,150.0,4.3,4.1,1.68e+22,21.0,5.0,99.0,30.15,22.59,61.65,-89.59,132.82,59.44,72.0,167.67,52.0,46.0,0.44,20.0,163.0,-168.11,31.0,266.0,1.0,False,,GeoNet
2018p545394,20180700000000.0,-39.3703,176.0993,283.0,76.0,-102.0,145.0,19.0,-50.0,4.3,4.1,1.93e+22,60.0,3.0,42.0,41.16,29.84,169.48,76.29,10.25,-117.44,70.0,-225.44,30.0,23.0,160.21,12.0,286.0,65.24,57.0,176.0,1.0,False,,GeoNet
2018p546311,20180700000000.0,-41.2064,173.5366,116.0,55.0,52.0,350.0,50.0,131.0,5.2,4.7,1.24e+23,78.0,7.0,64.0,-209.54,-886.74,366.86,-680.39,-151.13,889.92,64.0,-1367.37,59.0,327.0,246.83,30.0,140.0,1120.55,3.0,232.0,1.0,False,,GeoNet
2018p557814,20180700000000.0,-42.3373,174.128,262.0,86.0,-138.0,168.0,49.0,-6.0,4.0,4.0,1.33e+22,2.0,4.0,53.0,57.77,92.65,87.07,-32.89,6.88,-24.89,73.0,151.08,24.0,28.0,-115.7,49.0,266.0,-35.39,31.0,133.0,1.0,False,,GeoNet
2018p577142,20180800000000.0,-34.9545,-178.4096,209.0,68.0,55.0,92.0,40.0,146.0,6.1,5.4,1.41e+24,56.0,4.0,97.0,-8347.49,7177.61,-1451.82,428.79,8948.1,7918.7,81.0,-14028.35,53.0,77.0,-223.47,32.0,223.0,14251.82,16.0,324.0,1.0,True,Felipe,GeoNet
2018p595488,20180800000000.0,-42.728,172.7334,344.0,67.0,40.0,236.0,53.0,151.0,4.2,4.0,1.38e+22,11.0,9.0,60.0,53.31,69.79,-33.21,-124.24,-46.04,70.93,66.0,-153.35,44.0,206.0,30.73,44.0,8.0,122.61,9.0,107.0,1.0,False,,GeoNet
2018p602994,20180800000000.0,-47.2171,165.4722,145.0,63.0,73.0,358.0,31.0,119.0,5.0,4.6,9.86e+22,20.0,5.0,72.0,-106.57,-188.22,471.39,-720.62,353.36,827.18,77.0,1061.37,68.0,24.0,-149.82,14.0,152.0,-911.55,17.0,247.0,1.0,False,,GeoNet
2018p606868,20180800000000.0,-41.6978,174.3289,311.0,85.0,7.0,221.0,83.0,175.0,3.8,3.8,5.47e+21,17.0,4.0,86.0,51.06,-7.87,-7.15,-56.13,-0.53,5.06,74.0,52.69,8.0,176.0,-56.72,81.0,346.0,4.03,1.0,86.0,1.0,False,,GeoNet
2018p646463,20180800000000.0,-40.6362,176.3464,206.0,73.0,91.0,23.0,17.0,87.0,3.8,3.8,7.43e+21,26.0,7.0,97.0,-7.79,14.75,-27.67,-33.61,55.55,41.4,68.0,-73.73,62.0,117.0,-1.13,1.0,25.0,74.86,28.0,295.0,1.0,False,,GeoNet
2018p647244,20180800000000.0,-49.2137,164.6118,18.0,54.0,121.0,152.0,46.0,54.0,4.9,4.1,2.02e+22,13.0,5.0,82.0,20.11,-20.14,86.24,-188.63,-32.16,168.52,64.0,211.62,65.0,348.0,-19.32,25.0,178.0,-192.31,4.0,86.0,1.0,False,,GeoNet
2018p680199,20180900000000.0,-38.5497,175.711,101.0,64.0,95.0,269.0,26.0,80.0,4.4,4.3,4.21e+22,160.0,8.0,93.0,-322.14,-27.22,253.2,-13.01,67.54,335.15,75.0,-414.06,70.0,22.0,428.32,5.0,278.0,-14.26,19.0,187.0,1.0,False,,GeoNet
2018p681569,20180900000000.0,-32.4461,-177.5991,163.0,48.0,-162.0,61.0,77.0,-44.0,7.2,7.0,4.62e+26,112.0,8.0,65.0,-1575317.83,-2632621.27,-2414794.85,3201878.78,1240668.38,-1626560.95,54.0,5073185.31,18.0,118.0,-4176091.75,45.0,227.0,-897093.56,39.0,13.0,1.0,True,Felipe,GeoNet
2018p686514,20180900000000.0,-43.4655,172.8265,24.0,61.0,84.0,217.0,29.0,102.0,3.8,3.5,1.95e+21,4.0,12.0,90.0,0.9,6.33,2.9,-6.05,-9.45,21.15,75.0,18.81,73.0,278.0,-0.92,6.0,27.0,-17.89,16.0,118.0,2.0,False,,GeoNet
2018p691168,20180900000000.0,-34.9346,-178.9656,189.0,31.0,82.0,17.0,59.0,95.0,5.3,5.3,9.69e+23,14.0,9.0,96.0,-221.84,1962.78,1716.58,-8209.46,-4216.28,8431.3,56.0,-9778.63,76.0,299.0,185.53,4.0,194.0,9593.1,14.0,104.0,1.0,True,Felipe,GeoNet
2018p702883,20180900000000.0,-38.0731,176.5375,232.0,88.0,-121.0,138.0,31.0,-5.0,4.6,5.0,3.6e+23,154.0,13.0,87.0,1982.05,177.52,2462.78,-1747.47,-1832.61,-234.57,79.0,3718.02,35.0,348.0,-244.68,31.0,233.0,-3473.35,39.0,114.0,1.0,True,Felipe,GeoNet
2018p752434,20181000000000.0,-44.4352,167.8303,180.0,61.0,58.0,52.0,42.0,134.0,5.1,4.7,1.37e+23,12.0,13.0,72.0,124.83,696.95,234.7,-1078.24,579.26,953.4,81.0,-1476.58,60.0,41.0,204.69,27.0,196.0,1271.89,11.0,292.0,1.0,False,,GeoNet
2018p754322,20181000000000.0,-44.452,167.8194,186.0,53.0,51.0,60.0,52.0,130.0,4.3,4.1,1.95e+22,12.0,6.0,93.0,-25.89,109.13,73.14,-120.23,51.95,146.12,61.0,-191.98,59.0,34.0,-6.73,31.0,212.0,198.72,1.0,303.0,1.0,False,,GeoNet
2018p765813,20181000000000.0,-42.5292,173.1604,56.0,63.0,118.0,187.0,38.0,48.0,4.4,4.0,1.42e+22,9.0,5.0,77.0,-13.66,80.61,70.59,-84.79,-21.65,98.45,74.0,-150.86,62.0,10.0,16.99,24.0,222.0,133.87,14.0,126.0,1.0,False,,GeoNet
2018p781081,20181000000000.0,-45.4765,166.6759,160.0,64.0,58.0,35.0,40.0,138.0,4.2,4.0,1.24e+22,16.0,7.0,77.0,38.66,16.27,40.08,-118.55,52.64,79.89,62.0,116.57,58.0,25.0,15.3,28.0,175.0,-131.87,13.0,273.0,1.0,False,,GeoNet
